CustomerID,Recency,Frequency,Monetary,Is_Churned
101083,164,8,14.0,0
101084,199,6,12.0,0
101085,497,6,10.0,1
101086,13,9,20.0,0
101087,44,6,9.0,0
101088,21,7,8.0,0
101089,48,5,7.0,0
101090,36,3,10.0,0
101091,102,8,16.0,0
101092,2,10,23.0,0
101093,88,5,12.0,0
101094,187,5,8.0,0
101095,10,5,6.0,0
101096,118,3,9.0,0
101097,42,7,20.0,0
101098,56,9,13.0,0
101099,267,3,6.0,0
101100,430,3,5.0,1
101101,118,4,7.0,0
101102,179,3,4.0,0
101103,208,8,13.0,0
101104,169,5,5.0,0
101105,182,3,7.0,0
101106,153,3,10.0,0
101107,78,8,24.0,0
101108,56,9,18.0,0
101109,294,8,16.0,1
101110,187,3,5.0,0
101111,184,5,8.0,0
101112,650,4,6.0,1
101113,280,5,12.0,0
101114,109,6,14.0,0
101115,35,4,9.0,0
101116,123,5,10.0,0
101117,116,5,8.0,0
101118,247,6,12.0,0
101119,90,8,17.0,0
101120,293,9,17.0,1
101121,318,2,3.0,1
101122,282,6,10.0,0
101123,91,4,7.0,0
101124,257,3,12.0,0
101125,237,6,11.0,0
101126,2,8,15.0,0
101127,185,3,6.0,0
101128,183,3,4.0,0
101129,202,5,14.0,0
101130,241,6,11.0,0
101131,88,7,9.0,0
101132,18,7,13.0,0
101133,300,5,9.0,1
101134,38,7,16.0,0
101135,172,4,6.0,0
101136,21,5,7.0,0
101137,37,9,23.0,0
101138,165,7,13.0,0
101139,112,5,11.0,0
101140,484,3,7.0,1
101141,132,6,12.0,0
101142,494,4,6.0,1
101143,483,4,8.0,1
101144,66,2,3.0,0
101145,3,4,7.0,0
101146,232,5,9.0,0
101147,158,4,10.0,0
101148,32,8,14.0,0
101149,328,4,6.0,1
101150,58,5,9.0,0
101151,43,6,12.0,0
101152,565,4,7.0,1
101153,184,5,5.0,0
101154,225,2,4.0,0
101155,36,9,14.0,0
101156,103,5,7.0,0
101157,43,6,13.0,0
101158,175,10,17.0,0
101159,9,4,5.0,0
101160,179,7,15.0,0
101161,548,1,1.0,1
101162,12,9,17.0,0
101163,28,3,5.0,0
101164,21,10,20.0,0
101165,90,4,4.0,0
101166,268,4,8.0,0
101167,91,8,17.0,0
101168,130,2,3.0,0
101169,36,7,19.0,0
101170,299,2,3.0,1
101171,80,5,7.0,0
101172,92,3,6.0,0
101173,235,3,5.0,0
101174,296,4,7.0,1
101175,49,6,16.0,0
101176,5,7,13.0,0
101177,219,7,12.0,0
101178,171,4,8.0,0
101179,456,2,6.0,1
101180,599,3,5.0,1
101181,497,6,11.0,1
101182,312,5,7.0,1
101183,347,3,7.0,1
101184,465,3,7.0,1
101185,644,3,11.0,1
101186,346,2,3.0,1
101187,34,8,14.0,0
101188,163,7,10.0,0
101189,35,4,10.0,0
101190,204,3,7.0,0
101191,19,6,8.0,0
101192,146,2,2.0,0
101193,493,4,8.0,1
101194,21,7,13.0,0
101195,51,7,9.0,0
101196,509,4,13.0,1
101197,88,6,9.0,0
101198,185,4,6.0,0
101199,76,4,12.0,0
101200,158,5,9.0,0
101201,69,5,9.0,0
101202,379,5,11.0,1
101203,213,4,5.0,0
101204,5,3,3.0,0
101205,113,5,10.0,0
101206,263,3,8.0,0
101207,284,4,7.0,0
101208,26,9,21.0,0
101209,86,4,8.0,0
101210,56,3,4.0,0
101211,102,7,13.0,0
101212,164,3,6.0,0
101213,250,7,20.0,0
101214,645,4,6.0,1
101215,430,2,4.0,1
101216,73,7,11.0,0
101217,102,4,7.0,0
101218,262,3,5.0,0
101219,17,5,8.0,0
101220,21,8,15.0,0
101221,125,9,13.0,0
101222,65,8,15.0,0
101223,98,4,9.0,0
101224,21,8,13.0,0
101225,288,4,6.0,1
101226,84,5,11.0,0
101227,123,5,9.0,0
101228,219,4,7.0,0
101229,59,6,17.0,0
101230,547,3,3.0,1
101231,510,3,5.0,1
101232,284,5,9.0,0
101233,412,3,5.0,1
101234,276,9,12.0,0
101235,289,2,2.0,1
101236,265,5,12.0,0
101237,10,8,17.0,0
101238,45,1,1.0,0
101239,60,9,13.0,0
101240,93,5,11.0,0
101241,21,6,11.0,0
101242,587,1,2.0,1
101243,515,2,3.0,1
101244,275,4,7.0,0
101245,294,4,10.0,1
101246,180,7,11.0,0
101247,326,4,10.0,1
101248,37,2,4.0,0
101249,529,3,5.0,1
101250,285,9,27.0,0
101251,351,2,4.0,1
101252,219,6,9.0,0
101253,14,7,15.0,0
101254,53,8,18.0,0
101255,60,11,19.0,0
101256,65,6,12.0,0
101257,164,4,14.0,0
101258,177,7,15.0,0
101259,91,4,9.0,0
101260,326,4,9.0,1
101261,326,6,17.0,1
101262,47,4,8.0,0
101263,60,3,7.0,0
101264,466,3,6.0,1
101265,178,4,8.0,0
101266,276,3,8.0,0
101267,334,7,17.0,1
101268,397,1,3.0,1
101269,244,6,11.0,0
101270,339,7,11.0,1
101271,65,8,13.0,0
101272,92,6,12.0,0
101273,636,2,3.0,1
101274,17,6,10.0,0
101275,140,6,9.0,0
101276,302,5,11.0,1
101277,254,4,8.0,0
101278,307,7,17.0,1
101279,25,5,14.0,0
101281,314,3,6.0,1
101282,265,3,5.0,0
101283,101,6,8.0,0
101284,285,5,16.0,0
101285,210,8,17.0,0
101286,176,8,18.0,0
101287,99,4,6.0,0
101288,176,9,18.0,0
101289,113,1,1.0,0
101290,52,5,6.0,0
101291,62,3,4.0,0
101292,95,9,13.0,0
101293,36,6,10.0,0
101294,268,3,10.0,0
101295,42,7,14.0,0
101296,112,5,10.0,0
101297,552,4,9.0,1
101298,317,4,5.0,1
101299,31,6,6.0,0
101300,104,7,17.0,0
101301,126,5,14.0,0
101302,117,8,12.0,0
101303,88,5,10.0,0
101304,69,7,16.0,0
101305,43,9,18.0,0
101306,116,4,5.0,0
101307,153,4,9.0,0
101308,3,6,14.0,0
101309,20,4,7.0,0
101310,115,5,11.0,0
101311,156,3,3.0,0
101312,776,2,3.0,1
101313,138,6,8.0,0
101314,243,2,6.0,0
101315,407,7,7.0,1
101316,398,3,4.0,1
101317,189,1,1.0,0
101318,746,2,2.0,1
101319,540,5,10.0,1
101320,46,3,10.0,0
101321,343,5,10.0,1
101322,487,4,6.0,1
101323,288,6,10.0,1
101324,103,7,13.0,0
101325,215,8,15.0,0
101326,186,4,11.0,0
101327,85,7,13.0,0
101328,120,7,12.0,0
101329,591,5,5.0,1
101330,134,5,10.0,0
101331,156,4,8.0,0
101332,255,3,7.0,0
101333,206,5,11.0,0
101334,93,5,6.0,0
101335,102,4,7.0,0
101336,57,8,14.0,0
101337,87,5,9.0,0
101338,228,3,6.0,0
101339,26,10,16.0,0
101340,356,6,11.0,1
101341,54,7,13.0,0
101342,202,4,8.0,0
101343,148,5,11.0,0
101344,47,3,6.0,0
101345,94,7,11.0,0
101346,78,7,14.0,0
101347,83,6,8.0,0
101348,233,3,8.0,0
101349,146,4,10.0,0
101350,412,4,10.0,1
101351,5,4,9.0,0
101352,235,8,12.0,0
101353,486,3,9.0,1
101354,467,3,5.0,1
101355,129,6,8.0,0
101356,147,5,7.0,0
101357,168,8,12.0,0
101358,199,3,8.0,0
101359,92,4,6.0,0
101360,108,3,5.0,0
101361,136,8,15.0,0
101362,12,5,9.0,0
101363,73,5,10.0,0
101364,473,3,6.0,1
101365,23,4,5.0,0
101366,59,10,19.0,0
101367,433,4,6.0,1
101368,443,4,10.0,1
101369,62,3,5.0,0
101370,426,5,10.0,1
101371,365,3,3.0,1
101372,437,2,3.0,1
101373,366,5,7.0,1
101374,222,7,13.0,0
101375,177,6,10.0,0
101376,117,6,6.0,0
101377,431,2,3.0,1
101378,214,3,6.0,0
101379,96,5,9.0,0
101380,123,6,9.0,0
101381,277,4,5.0,0
101382,423,7,12.0,1
101383,34,5,6.0,0
101384,169,2,3.0,0
101385,319,5,5.0,1
101386,411,3,4.0,1
101387,27,7,14.0,0
101388,344,3,3.0,1
101389,123,2,3.0,0
101390,161,4,8.0,0
101391,27,7,12.0,0
101392,161,3,5.0,0
101393,142,2,2.0,0
101394,356,3,3.0,1
101395,9,3,5.0,0
101396,311,6,23.0,1
101397,89,7,15.0,0
101398,157,4,6.0,0
101399,267,6,11.0,0
101400,32,6,11.0,0
101401,282,5,9.0,0
101402,170,2,6.0,0
101403,741,1,1.0,1
101404,405,3,8.0,1
101405,28,6,10.0,0
101406,366,3,4.0,1
101407,604,4,9.0,1
101408,196,3,5.0,0
101409,461,4,5.0,1
101410,772,2,6.0,1
101411,201,5,8.0,0
101412,45,3,4.0,0
101413,65,6,7.0,0
101414,30,3,6.0,0
101415,101,5,7.0,0
101416,323,4,7.0,1
101417,45,4,6.0,0
101418,17,8,19.0,0
101419,80,7,18.0,0
101420,61,5,8.0,0
101421,23,7,14.0,0
101422,233,6,18.0,0
101423,654,1,2.0,1
101424,173,4,5.0,0
101425,173,6,19.0,0
101426,165,8,13.0,0
101427,20,7,14.0,0
101428,100,6,8.0,0
101429,11,4,8.0,0
101430,67,6,10.0,0
101431,271,3,5.0,0
101432,224,6,10.0,0
101433,14,2,4.0,0
101434,227,7,15.0,0
101435,120,2,2.0,0
101436,25,5,11.0,0
101437,116,2,2.0,0
101438,29,6,16.0,0
101439,166,9,17.0,0
101440,385,6,10.0,1
101441,290,3,4.0,1
101442,30,5,11.0,0
101443,191,5,10.0,0
101444,437,1,2.0,1
101445,524,5,8.0,1
101446,322,7,17.0,1
101447,203,3,8.0,0
101448,270,5,14.0,0
101449,5,4,10.0,0
101450,312,4,8.0,1
101451,33,10,18.0,0
101452,93,5,13.0,0
101453,413,3,3.0,1
101454,330,7,11.0,1
101455,42,5,9.0,0
101456,78,6,8.0,0
101457,442,6,8.0,1
101458,282,5,12.0,0
101459,32,4,6.0,0
101460,57,6,11.0,0
101461,481,4,8.0,1
101462,253,5,6.0,0
101463,223,5,10.0,0
101464,149,2,2.0,0
101465,196,7,14.0,0
101466,36,12,23.0,0
101467,152,4,6.0,0
101468,900,1,1.0,1
101469,127,5,10.0,0
101470,16,7,15.0,0
101471,141,4,5.0,0
101472,159,2,3.0,0
101474,75,6,8.0,0
101475,3,4,9.0,0
101476,91,6,13.0,0
101477,47,3,6.0,0
101478,70,7,13.0,0
101479,16,5,11.0,0
101480,128,5,6.0,0
101481,138,8,17.0,0
101482,31,6,6.0,0
101483,19,3,7.0,0
101484,163,3,4.0,0
101485,264,2,6.0,0
101486,72,11,24.0,0
101487,165,3,5.0,0
101488,52,11,18.0,0
101489,112,5,6.0,0
101490,39,2,2.0,0
101491,113,7,14.0,0
101492,118,4,6.0,0
101493,151,4,7.0,0
101494,387,4,10.0,1
101495,193,5,13.0,0
101496,212,3,4.0,0
101497,261,4,5.0,0
101498,83,1,1.0,0
101499,353,3,6.0,1
101500,19,6,12.0,0
101501,236,6,8.0,0
101502,241,4,6.0,0
101503,162,3,4.0,0
101504,26,5,10.0,0
101505,202,6,11.0,0
101506,360,1,3.0,1
101507,74,6,6.0,0
101508,244,4,8.0,0
101509,184,3,5.0,0
101510,368,6,16.0,1
101511,202,9,12.0,0
101512,285,4,9.0,0
101513,345,6,11.0,1
101514,260,1,2.0,0
101515,6,7,9.0,0
101516,69,7,11.0,0
101517,69,10,20.0,0
101518,69,8,20.0,0
101519,143,7,12.0,0
101520,77,6,8.0,0
101521,46,8,10.0,0
101522,215,6,17.0,0
101523,281,2,4.0,0
101524,11,6,13.0,0
101525,131,4,9.0,0
101526,225,4,10.0,0
101527,650,1,1.0,1
101528,318,9,16.0,1
101529,224,4,7.0,0
101530,57,10,16.0,0
101531,494,3,9.0,1
101532,162,7,10.0,0
101533,388,5,7.0,1
101534,696,1,1.0,1
101535,510,4,6.0,1
101536,32,7,10.0,0
101537,125,4,11.0,0
101538,489,2,3.0,1
101539,206,4,8.0,0
101540,252,9,16.0,0
101541,60,3,7.0,0
101542,191,3,7.0,0
101543,619,2,2.0,1
101544,112,6,10.0,0
101545,298,4,9.0,1
101546,145,6,8.0,0
101547,106,5,9.0,0
101548,57,5,10.0,0
101549,46,6,8.0,0
101550,35,9,21.0,0
101551,22,5,6.0,0
101552,103,3,3.0,0
101553,80,4,7.0,0
101554,560,1,3.0,1
101555,138,3,4.0,0
101556,192,4,7.0,0
101557,293,5,9.0,1
101558,248,3,7.0,0
101559,114,9,17.0,0
101560,16,7,9.0,0
101561,225,4,7.0,0
101562,353,1,1.0,1
101563,186,2,3.0,0
101564,51,5,7.0,0
101565,257,4,7.0,0
101566,326,4,7.0,1
101567,409,2,5.0,1
101568,212,4,9.0,0
101569,36,4,10.0,0
101570,177,3,4.0,0
101571,320,6,11.0,1
101572,307,6,10.0,1
101573,42,7,13.0,0
101574,48,2,7.0,0
101575,95,7,13.0,0
101576,502,1,1.0,1
101577,137,4,6.0,0
101578,169,7,11.0,0
101579,72,6,13.0,0
101580,183,4,6.0,0
101581,390,2,3.0,1
101582,90,9,16.0,0
101583,15,4,6.0,0
101584,74,6,12.0,0
101585,90,4,9.0,0
101586,92,7,11.0,0
101587,66,5,11.0,0
101588,44,4,9.0,0
101589,336,4,7.0,1
101590,519,2,5.0,1
101591,267,5,11.0,0
101592,194,9,16.0,0
101593,134,8,9.0,0
101594,810,2,5.0,1
101595,202,5,5.0,0
101596,87,3,8.0,0
101597,237,3,5.0,0
101598,89,1,3.0,0
101599,208,5,13.0,0
101600,189,9,14.0,0
101601,50,4,5.0,0
101602,122,8,12.0,0
101603,249,6,15.0,0
101604,472,1,3.0,1
101606,7,6,8.0,0
101607,258,4,5.0,0
101608,54,3,4.0,0
101609,75,8,15.0,0
101610,23,6,11.0,0
101611,352,3,3.0,1
101612,142,4,9.0,0
101613,119,6,12.0,0
101614,236,3,4.0,0
101615,344,4,4.0,1
101616,295,7,14.0,1
101617,96,1,2.0,0
101618,157,5,11.0,0
101619,36,6,9.0,0
101620,92,4,6.0,0
101621,330,4,9.0,1
101622,355,6,10.0,1
101623,571,6,7.0,1
101624,824,1,3.0,1
101625,7,7,11.0,0
101626,42,6,8.0,0
101627,59,2,7.0,0
101628,369,2,2.0,1
101629,36,5,11.0,0
101630,570,6,11.0,1
101631,23,2,2.0,0
101632,7,4,7.0,0
101633,89,5,14.0,0
101634,335,5,15.0,1
101635,113,2,5.0,0
101636,180,6,13.0,0
101637,51,4,6.0,0
101638,256,6,14.0,0
101639,230,2,8.0,0
101640,697,2,3.0,1
101641,437,4,4.0,1
101642,265,3,6.0,0
101643,187,3,5.0,0
101644,455,8,15.0,1
101645,106,3,9.0,0
101646,339,2,2.0,1
101647,753,1,1.0,1
101648,134,4,4.0,0
101649,18,3,6.0,0
101650,127,5,9.0,0
101651,287,4,8.0,1
101652,131,1,3.0,0
101653,96,8,14.0,0
101654,83,5,6.0,0
101655,169,4,9.0,0
101656,408,7,10.0,1
101657,452,4,10.0,1
101658,395,4,6.0,1
101659,244,4,9.0,0
101660,42,6,13.0,0
101661,12,3,5.0,0
101662,287,6,11.0,1
101663,47,9,23.0,0
101664,399,5,9.0,1
101665,238,4,10.0,0
101666,92,6,8.0,0
101667,296,4,6.0,1
101668,181,4,7.0,0
101669,173,4,10.0,0
101670,129,3,6.0,0
101671,233,4,6.0,0
101672,154,3,4.0,0
101673,14,7,10.0,0
101674,29,9,14.0,0
101675,275,2,3.0,0
101676,892,1,4.0,1
101677,46,4,7.0,0
101678,43,6,9.0,0
101679,251,5,8.0,0
101680,57,5,10.0,0
101681,127,2,2.0,0
101682,9,5,9.0,0
101683,68,7,16.0,0
101684,585,2,3.0,1
101685,32,1,1.0,0
101686,154,2,4.0,0
101687,584,5,6.0,1
101688,179,6,11.0,0
101689,21,7,13.0,0
101690,227,9,14.0,0
101691,161,7,14.0,0
101692,401,3,4.0,1
101693,460,2,5.0,1
101694,163,9,17.0,0
101695,437,4,5.0,1
101696,224,2,2.0,0
101697,7,6,11.0,0
101698,31,4,9.0,0
101699,112,7,18.0,0
101700,359,6,14.0,1
101701,475,1,1.0,1
101702,221,9,15.0,0
101703,574,2,4.0,1
101704,199,3,5.0,0
101705,62,7,7.0,0
101706,630,2,2.0,1
101707,28,6,12.0,0
101708,97,8,14.0,0
101709,267,7,13.0,0
101710,108,4,5.0,0
101711,324,3,8.0,1
101712,178,7,18.0,0
101713,411,7,9.0,1
101714,208,5,10.0,0
101715,194,6,9.0,0
101716,228,2,5.0,0
101717,80,6,12.0,0
101718,176,6,12.0,0
101719,92,6,10.0,0
101720,418,1,2.0,1
101721,185,8,14.0,0
101722,248,7,14.0,0
101723,206,4,11.0,0
101724,186,6,8.0,0
101725,78,8,13.0,0
101726,4,8,11.0,0
101727,169,6,14.0,0
101728,189,4,11.0,0
101729,682,3,3.0,1
101730,30,3,4.0,0
101731,678,2,3.0,1
101732,173,3,4.0,0
101733,119,7,17.0,0
101734,96,5,8.0,0
101735,182,8,15.0,0
101736,141,8,21.0,0
101737,6,4,8.0,0
101738,17,3,5.0,0
101739,340,6,9.0,1
101740,123,7,9.0,0
101741,139,2,3.0,0
101742,153,7,15.0,0
101743,11,5,9.0,0
101744,222,5,10.0,0
101745,155,8,14.0,0
101746,344,3,8.0,1
101747,345,6,9.0,1
101748,91,4,8.0,0
101749,39,7,13.0,0
101750,473,3,5.0,1
101751,225,7,8.0,0
101752,256,3,6.0,0
101753,393,3,6.0,1
101754,82,3,7.0,0
101755,48,8,14.0,0
101756,101,9,14.0,0
101757,256,7,18.0,0
101758,199,5,7.0,0
101759,152,6,11.0,0
101760,153,4,10.0,0
101761,297,5,6.0,1
101762,81,7,15.0,0
101763,154,4,6.0,0
101764,324,3,5.0,1
101765,276,4,7.0,0
101766,121,8,13.0,0
101767,125,4,10.0,0
101768,39,8,14.0,0
101769,269,2,3.0,0
101770,87,3,5.0,0
101771,45,8,11.0,0
101772,382,3,5.0,1
101773,142,7,19.0,0
101774,410,3,5.0,1
101775,127,1,1.0,0
101776,609,3,5.0,1
101777,545,2,2.0,1
101778,315,2,5.0,1
101779,304,6,12.0,1
101780,233,3,5.0,0
101781,164,6,14.0,0
101782,292,8,16.0,1
101783,186,3,5.0,0
101784,91,5,9.0,0
101785,628,1,1.0,1
101786,6,6,14.0,0
101787,241,8,16.0,0
101788,11,3,6.0,0
101789,58,8,22.0,0
101790,76,5,14.0,0
101791,387,2,3.0,1
101792,81,3,5.0,0
101793,41,2,6.0,0
101794,264,4,6.0,0
101795,190,4,7.0,0
101796,32,7,14.0,0
101797,240,7,11.0,0
101798,233,7,9.0,0
101799,10,2,2.0,0
101800,317,7,13.0,1
101801,61,4,9.0,0
101802,183,4,8.0,0
101803,145,8,14.0,0
101804,181,8,14.0,0
101805,24,5,6.0,0
101806,141,7,17.0,0
101807,561,4,5.0,1
101808,8,7,12.0,0
101809,104,4,6.0,0
101810,277,3,4.0,0
101811,380,5,10.0,1
101812,8,6,11.0,0
101813,139,3,11.0,0
101814,430,1,1.0,1
101815,72,3,4.0,0
101816,267,4,10.0,0
101817,196,8,18.0,0
101818,136,4,8.0,0
101819,205,7,12.0,0
101820,149,6,10.0,0
101821,354,4,7.0,1
101822,225,5,12.0,0
101823,348,5,7.0,1
101824,361,4,7.0,1
101825,549,3,7.0,1
101826,338,3,7.0,1
101827,617,3,6.0,1
101828,52,3,4.0,0
101829,48,5,11.0,0
101830,58,1,3.0,0
101831,139,2,5.0,0
101832,200,3,4.0,0
101833,625,6,12.0,1
101834,251,4,9.0,0
101835,72,7,10.0,0
101836,583,3,6.0,1
101837,14,4,6.0,0
101838,398,3,9.0,1
101839,38,6,8.0,0
101840,178,4,6.0,0
101841,511,4,8.0,1
101842,219,7,15.0,0
101843,324,4,6.0,1
101844,3,4,6.0,0
101845,170,7,14.0,0
101846,58,6,9.0,0
101847,147,7,9.0,0
101848,101,2,4.0,0
101849,32,9,18.0,0
101850,96,6,15.0,0
101851,24,5,9.0,0
101852,163,5,13.0,0
101853,156,4,7.0,0
101854,8,7,15.0,0
101855,113,8,14.0,0
101856,191,5,8.0,0
101857,213,2,3.0,0
101858,94,4,7.0,0
101859,286,8,13.0,0
101860,43,4,7.0,0
101861,173,13,28.0,0
101862,117,7,19.0,0
101863,107,6,11.0,0
101864,105,3,5.0,0
101865,48,5,14.0,0
101866,592,1,3.0,1
101867,123,11,22.0,0
101868,7,8,13.0,0
101869,101,5,13.0,0
101870,298,8,12.0,1
101871,668,3,7.0,1
101872,255,7,11.0,0
101874,33,8,15.0,0
101875,247,4,8.0,0
101876,319,9,18.0,1
101877,243,2,3.0,0
101878,174,6,13.0,0
101879,61,3,3.0,0
101880,171,4,7.0,0
101881,410,5,10.0,1
101882,208,2,2.0,0
101883,46,5,9.0,0
101884,361,4,10.0,1
101885,153,6,13.0,0
101886,208,4,12.0,0
101887,319,4,7.0,1
101888,392,2,2.0,1
101889,13,4,9.0,0
101890,88,6,11.0,0
101891,231,5,10.0,0
101892,189,6,12.0,0
101893,107,6,12.0,0
101894,237,4,10.0,0
101895,50,7,16.0,0
101896,11,6,10.0,0
101897,102,2,4.0,0
101898,255,2,5.0,0
101899,297,4,9.0,1
101900,397,3,8.0,1
101901,198,5,13.0,0
101902,284,7,15.0,0
101903,303,2,3.0,1
101904,65,4,7.0,0
101905,33,7,12.0,0
101906,3,8,8.0,0
101907,44,3,4.0,0
101908,360,2,2.0,1
101909,376,4,10.0,1
101910,115,6,16.0,0
101911,181,4,8.0,0
101912,158,8,15.0,0
101913,81,4,7.0,0
101914,178,5,8.0,0
101915,72,4,6.0,0
101916,217,3,6.0,0
101917,162,4,7.0,0
101918,57,6,12.0,0
101919,27,4,8.0,0
101920,8,11,23.0,0
101921,233,1,2.0,0
101922,436,2,3.0,1
101923,243,6,11.0,0
101924,52,7,10.0,0
101925,102,7,14.0,0
101926,234,4,5.0,0
101927,174,6,14.0,0
101928,47,4,8.0,0
101929,446,2,6.0,1
101930,122,7,21.0,0
101931,54,10,21.0,0
101932,87,2,4.0,0
101933,167,6,16.0,0
101934,357,3,8.0,1
101935,174,6,11.0,0
101936,333,8,13.0,1
101937,593,6,10.0,1
101938,3,4,6.0,0
101939,188,5,9.0,0
101940,263,4,8.0,0
101941,320,5,14.0,1
101942,59,4,10.0,0
101943,130,6,10.0,0
101944,124,6,12.0,0
101945,519,2,6.0,1
101946,218,4,5.0,0
101947,172,5,10.0,0
101948,190,5,10.0,0
101949,290,5,9.0,1
101950,469,2,3.0,1
101951,682,3,5.0,1
101952,263,6,10.0,0
101953,49,6,11.0,0
101954,165,8,17.0,0
101955,197,4,6.0,0
101956,90,6,13.0,0
101957,332,5,6.0,1
101958,775,3,8.0,1
101959,205,3,4.0,0
101960,269,6,9.0,0
101961,201,3,5.0,0
101962,177,8,20.0,0
101963,687,1,1.0,1
101964,260,9,15.0,0
101965,286,3,3.0,0
101966,155,7,10.0,0
101967,375,3,3.0,1
101968,186,5,8.0,0
101969,53,7,12.0,0
101970,159,5,11.0,0
101971,20,7,13.0,0
101972,128,10,23.0,0
101973,124,4,6.0,0
101974,53,7,13.0,0
101975,342,4,5.0,1
101976,132,1,1.0,0
101977,197,3,8.0,0
101978,455,2,2.0,1
101979,17,3,5.0,0
101980,106,9,9.0,0
101981,291,4,6.0,1
101982,558,3,4.0,1
101983,41,7,17.0,0
101984,66,7,12.0,0
101985,350,1,2.0,1
101986,229,4,6.0,0
101987,400,4,7.0,1
101988,342,7,12.0,1
101989,83,4,4.0,0
101990,123,8,13.0,0
101991,66,7,12.0,0
101992,169,7,9.0,0
101993,475,4,8.0,1
101994,127,5,8.0,0
101995,329,5,7.0,1
101996,188,6,13.0,0
101997,416,3,7.0,1
101998,22,11,21.0,0
101999,213,5,6.0,0
102000,80,8,17.0,0
102001,191,4,6.0,0
102002,222,7,15.0,0
102003,41,8,14.0,0
102004,331,3,5.0,1
102005,4,6,8.0,0
102006,260,7,14.0,0
102007,436,2,7.0,1
102008,237,6,7.0,0
102009,73,1,2.0,0
102010,36,4,8.0,0
102011,57,5,11.0,0
102012,375,1,3.0,1
102013,279,6,11.0,0
102014,472,1,1.0,1
102015,76,7,15.0,0
102016,364,7,10.0,1
102017,136,4,6.0,0
102018,711,1,1.0,1
102019,316,4,8.0,1
102020,380,7,13.0,1
102021,12,3,9.0,0
102022,447,4,5.0,1
102023,155,4,10.0,0
102024,352,3,3.0,1
102025,191,6,15.0,0
102026,534,3,4.0,1
102027,388,3,4.0,1
102028,455,2,5.0,1
102029,50,10,17.0,0
102030,431,3,5.0,1
102031,200,7,13.0,0
102032,628,1,2.0,1
102033,120,3,4.0,0
102034,196,3,3.0,0
102035,252,5,9.0,0
102036,66,3,6.0,0
102037,79,7,14.0,0
102038,70,8,12.0,0
102039,470,2,3.0,1
102040,191,5,11.0,0
102041,119,7,9.0,0
102042,796,1,3.0,1
102043,2,4,8.0,0
102044,42,8,9.0,0
102045,335,3,6.0,1
102046,2,7,13.0,0
102047,80,5,10.0,0
102048,97,4,9.0,0
102049,23,3,8.0,0
102050,45,4,8.0,0
102051,26,5,7.0,0
102052,152,1,1.0,0
102053,230,6,9.0,0
102054,252,8,20.0,0
102055,166,8,19.0,0
102056,238,5,7.0,0
102057,232,2,3.0,0
102058,291,8,22.0,1
102059,228,4,6.0,0
102060,103,6,13.0,0
102061,112,4,8.0,0
102062,34,9,16.0,0
102063,170,4,6.0,0
102064,546,4,9.0,1
102065,38,14,22.0,0
102066,271,7,15.0,0
102067,166,4,8.0,0
102068,123,3,4.0,0
102069,17,3,4.0,0
102070,185,7,11.0,0
102071,358,5,9.0,1
102072,522,6,11.0,1
102073,21,6,9.0,0
102074,60,7,10.0,0
102075,307,6,14.0,1
102076,15,7,15.0,0
102077,552,4,5.0,1
102078,93,4,8.0,0
102079,152,5,8.0,0
102080,71,10,25.0,0
102081,192,6,9.0,0
102082,110,5,7.0,0
102083,106,6,12.0,0
102084,77,3,4.0,0
102085,10,6,12.0,0
102086,326,2,5.0,1
102087,200,5,5.0,0
102088,126,4,7.0,0
102089,283,7,12.0,0
102090,193,9,17.0,0
102091,173,6,9.0,0
102092,406,5,12.0,1
102093,115,4,9.0,0
102094,22,3,6.0,0
102095,368,3,5.0,1
102096,87,8,14.0,0
102097,76,5,10.0,0
102098,36,5,8.0,0
102099,754,4,8.0,1
102100,220,7,13.0,0
102101,22,7,13.0,0
102102,115,7,16.0,0
102103,182,5,9.0,0
102104,353,3,3.0,1
102105,152,3,8.0,0
102106,67,6,9.0,0
102107,136,5,9.0,0
102108,351,3,4.0,1
102109,45,6,8.0,0
102110,58,4,6.0,0
102111,67,6,10.0,0
102112,283,4,5.0,0
102113,247,9,14.0,0
102114,293,4,13.0,1
102115,306,8,14.0,1
102116,173,4,6.0,0
102117,340,4,11.0,1
102118,81,2,3.0,0
102119,188,7,16.0,0
102120,201,8,13.0,0
102121,230,5,12.0,0
102122,54,5,9.0,0
102123,130,4,7.0,0
102124,21,5,7.0,0
102125,126,3,3.0,0
102126,148,6,8.0,0
102127,93,4,7.0,0
102128,156,3,7.0,0
102129,169,5,8.0,0
102130,157,5,8.0,0
102131,352,4,5.0,1
102132,164,7,15.0,0
102133,221,6,16.0,0
102134,335,6,12.0,1
102135,47,9,21.0,0
102136,293,5,7.0,1
102137,81,6,18.0,0
102138,64,6,10.0,0
102139,243,6,13.0,0
102140,105,5,8.0,0
102141,100,7,10.0,0
102142,42,4,9.0,0
102143,36,9,14.0,0
102144,193,3,4.0,0
102145,120,7,12.0,0
102146,241,7,8.0,0
102147,98,6,8.0,0
102148,371,2,3.0,1
102149,491,3,8.0,1
102150,199,4,9.0,0
102151,14,4,7.0,0
102152,339,4,7.0,1
102153,304,4,10.0,1
102154,57,6,14.0,0
102155,120,6,7.0,0
102156,11,6,8.0,0
102157,278,5,7.0,0
102158,258,6,10.0,0
102159,529,4,6.0,1
102160,42,6,15.0,0
